(/ (cos (- (/ pi 2) x)) (sin (- (/ pi 2) x)))	(tan x)
(/ (sin (- (/ (* 3 pi) 2) x)) (cos (- (/ (* 3 pi) 2) x)))	(cot x)
(/ (sin (+ (/ (* 3 pi) 2) x)) (cos (+ (/ (* 3 pi) 2) x)))	(* -1 (cot x))
(/ (* (sin (* -1 x)) (* (cos (- (* 2 pi) x)) (tan (+ pi x)))) (sin (- pi x)))	(* -1 (sin x))
(* (cos (* -1 x)) (* (sin (+ pi x)) (tan (- (* 2 pi) x))))	(pow (sin x) 2)
(* (tan (- pi x)) (sin (+ (/ pi 2) x)))	(* -1 (sin x))
(* (cot (+ pi x)) (sin (- (* 2 pi) x)))	(* -1 (cos x))
(* (sec (- pi x)) (sin (+ (/ (* 3 pi) 2) x)))	1
(* (csc (- (* 2 pi) x)) (cos (- (/ pi 2) x)))	-1
(+ (pow (sin (- pi x)) 2) (pow (cos (+ pi x)) 2))	1
(+ (pow (sin (- (* 2 pi) x)) 2) (pow (cos (- (* 2 pi) x)) 2))	1
(* (tan (+ pi x)) (cot x))	1
(* (tan (- pi x)) (cot (+ pi x)))	-1
(- (sin (+ (/ pi 3) x)) (cos (- (/ pi 6) x)))	0
(- (cos (+ (/ pi 3) x)) (sin (- (/ pi 6) x)))	0
(- (sin (+ (/ pi 6) x)) (cos (- (/ pi 3) x)))	0
(- (sin (- (/ (* 2 pi) 3) x)) (sin (+ (/ pi 3) x)))	0
(+ (cos (- (/ (* 2 pi) 3) x)) (cos (+ (/ pi 3) x)))	0
(- (sin (- (/ (* 5 pi) 6) x)) (sin (+ (/ pi 6) x)))	0
(+ (cos (- (/ (* 5 pi) 6) x)) (cos (+ (/ pi 6) x)))	0
(+ (sin (- x pi)) (sin (- pi x)))	0
(+ (cos (- x pi)) (cos x))	0
(+ (sin (- x (/ pi 2))) (cos x))	0
(- (cos (- x (/ pi 2))) (sin x))	0
(* (cos (+ x pi)) (cos (- x pi)))	(pow (cos x) 2)
(* (sin (+ x pi)) (sin (- x pi)))	(pow (sin x) 2)
(* (sin (+ x (/ pi 2))) (sin (- x (/ pi 2))))	(* -1 (pow (cos x) 2))
(* (cos (+ x (/ pi 2))) (cos (- x (/ pi 2))))	(* -1 (pow (sin x) 2))
(* (sin (+ x (/ pi 2))) (cos (- x (/ pi 2))))	(* (sin x) (cos x))
(* (cos (+ x (/ pi 2))) (sin (- x (/ pi 2))))	(* (sin x) (cos x))
(* (+ 1 (cos (- pi x))) (+ 1 (cos x)))	(pow (sin x) 2)
(* (- 1 (sin (+ pi x))) (- 1 (sin x)))	(pow (cos x) 2)
(/ (sin (- pi x)) (+ 1 (cos (- pi x))))	(cot (/ x 2))
(* (sin (+ (/ pi 2) x)) (tan x))	(sin x)
(* (cos (+ (/ pi 2) x)) (cot x))	(* -1 (cos x))
(* (sec x) (cos (- pi x)))	-1
(* (csc x) (sin (- (* 2 pi) x)))	-1
(* (tan (- (/ pi 2) x)) (tan (+ pi x)))	1
(/ (* (sin (- (* 2 pi) x)) (tan (+ pi x))) (cos (- pi x)))	(pow (tan x) 2)
(/ (* (cos (- (* 2 pi) x)) (cot (+ pi x))) (sin (- pi x)))	(pow (cot x) 2)
(+ (+ (pow (sin x) 4) (pow (cos x) 4)) (* 2 (* (pow (sin x) 2) (pow (cos x) 2))))	1
(- (- 1 (pow (sin t) 4)) (pow (cos t) 4))	(/ (pow (sin (* 2 t)) 2) 2)
(+ (pow (sin a) 4) (pow (cos a) 4))	(/ (+ 3 (cos (* 4 a))) 4)
(- (- 1 (pow (sin u) 6)) (pow (cos u) 6))	(* 3 (pow (* (sin u) (cos u)) 2))
(* (- (pow (sin x) 2) (pow (cos x) 2)) (- 1 (pow (* (sin x) (cos x)) 2)))	(- (pow (sin x) 6) (pow (cos x) 6))
(+ (- 1 (* 4 (pow (* (sin y) (cos y)) 2))) (* 2 (pow (* (sin y) (cos y)) 4)))	(+ (pow (sin y) 8) (pow (cos y) 8))
(- (* 3 (+ (pow (sin t) 4) (pow (cos t) 4))) (* 2 (+ (pow (sin t) 6) (pow (cos t) 6))))	1
(- (+ (pow (sin b) 4) (pow (cos b) 4)) (+ (pow (sin b) 6) (pow (cos b) 6)))	(pow (* (sin b) (cos b)) 2)
(* (- 1 (* 2 (pow (* (sin x) (cos x)) 2))) (- (* 2 (pow (sin x) 2)) 1))	(- (pow (sin x) 8) (pow (cos x) 8))
(- (- (- (pow (sec x) 4) (pow (sec x) 2)) (pow (tan x) 4)) (pow (tan x) 2))	0
(+ 1 (* 2 (* (pow (sec a) 2) (pow (tan a) 2))))	(+ (pow (sec a) 4) (pow (tan a) 4))
(+ 1 (* 2 (* (pow (csc a) 2) (pow (cot a) 2))))	(+ (pow (csc a) 4) (pow (cot a) 4))
(+ 1 (* 3 (* (pow (sec u) 2) (pow (tan u) 2))))	(- (pow (sec u) 6) (pow (tan u) 6))
(+ 1 (* 3 (* (pow (csc u) 2) (pow (cot u) 2))))	(- (pow (csc u) 6) (pow (cot u) 6))
(+ 1 (+ (* 3 (pow (tan x) 2)) (* 3 (pow (tan x) 4))))	(- (pow (sec x) 6) (pow (tan x) 6))
(+ 1 (+ (* 3 (pow (cot x) 2)) (* 3 (pow (cot x) 4))))	(- (pow (csc x) 6) (pow (cot x) 6))
(pow (+ 1 (pow (tan t) 2)) 3)	(pow (sec t) 6)
(pow (+ 1 (pow (cot t) 2)) 3)	(pow (csc t) 6)
(+ (+ 1 (* 2 (pow (tan y) 2))) (pow (tan y) 4))	(pow (sec y) 4)
(+ (+ 1 (* 2 (pow (cot y) 2))) (pow (cot y) 4))	(pow (csc y) 4)
(+ (- (pow (sec b) 4) (* 2 (pow (sec b) 2))) 1)	(pow (tan b) 4)
(+ (- (pow (csc b) 4) (* 2 (pow (csc b) 2))) 1)	(pow (cot b) 4)
(* (- 1 (pow (cos t) 2)) (+ 1 (pow (tan t) 2)))	(pow (tan t) 2)
(* (- 1 (pow (sin t) 2)) (+ 1 (pow (cot t) 2)))	(pow (cot t) 2)
(* (pow (cos u) 2) (+ 1 (pow (sin u) 2)))	(- 1 (pow (sin u) 4))
(* (pow (sin u) 2) (+ 1 (pow (cos u) 2)))	(- 1 (pow (cos u) 4))
(* (pow (sec x) 4) (- 1 (pow (sin x) 4)))	(+ 1 (* 2 (pow (tan x) 2)))
(* (pow (csc x) 4) (- 1 (pow (cos x) 4)))	(+ 1 (* 2 (pow (cot x) 2)))
(pow (+ 1 (sin (* 2 t))) 2)	(pow (+ (sin t) (cos t)) 4)
(+ (pow (+ (sin x) (cos x)) 4) (pow (- (sin x) (cos x)) 4))	(+ 2 (* 2 (pow (sin (* 2 x)) 2)))
(* (pow (+ (sin y) (cos y)) 2) (pow (- (sin y) (cos y)) 2))	(pow (cos (* 2 y)) 2)
(- (pow (+ (sin x) (cos x)) 4) (pow (- (sin x) (cos x)) 4))	(* 4 (sin (* 2 x)))
(+ (pow (+ (sin u) (cos u)) 6) (pow (- (sin u) (cos u)) 6))	(+ 2 (* 6 (pow (sin (* 2 u)) 2)))
(- 1 (pow (- (sin t) (cos t)) 2))	(sin (* 2 t))
(+ (+ (pow (sin a) 3) (pow (cos a) 3)) (* 3 (* (* (sin a) (cos a)) (+ (sin a) (cos a)))))	(pow (+ (sin a) (cos a)) 3)
(* (pow (+ (sec t) (tan t)) 2) (pow (- (sec t) (tan t)) 2))	1
(* (pow (+ (sec u) (tan u)) 3) (pow (- (sec u) (tan u)) 3))	1
(* (pow (+ (csc t) (cot t)) 2) (pow (- (csc t) (cot t)) 2))	1
(- (- (pow (sec u) 4) (pow (tan u) 4)) (* 2 (pow (tan u) 2)))	1
(- (- (pow (csc u) 4) (pow (cot u) 4)) (* 2 (pow (cot u) 2)))	1
(* (pow (sin b) 4) (pow (csc b) 2))	(pow (sin b) 2)
(* (pow (cos b) 4) (pow (sec b) 2))	(pow (cos b) 2)
(/ (+ (- 3 (* 4 (cos (* 2 x)))) (cos (* 4 x))) 8)	(pow (sin x) 4)
(/ (+ (+ 3 (* 4 (cos (* 2 x)))) (cos (* 4 x))) 8)	(pow (cos x) 4)
(+ (- (pow (sin t) 4) (pow (cos t) 4)) (cos (* 2 t)))	0
(/ (- (+ (pow (sin x) 4) (pow (cos x) 4)) 1) (- (+ (pow (sin x) 6) (pow (cos x) 6)) 1))	(/ 2 3)
(- (* 4 (+ (pow (sin y) 6) (pow (cos y) 6))) (* 6 (+ (pow (sin y) 4) (pow (cos y) 4))))	-2
(/ (- (pow (sec t) 4) (pow (sec t) 2)) (+ (pow (tan t) 4) (pow (tan t) 2)))	1
(+ (pow (tan x) 4) (pow (tan x) 2))	(pow (* (tan x) (sec x)) 2)
(+ (pow (cot x) 4) (pow (cot x) 2))	(pow (* (cot x) (csc x)) 2)
(- (pow (sec x) 4) (pow (sec x) 2))	(pow (* (tan x) (sec x)) 2)
(- (pow (csc x) 4) (pow (csc x) 2))	(pow (* (cot x) (csc x)) 2)
(+ (+ (sec a) (tan a)) (- (sec a) (tan a)))	(* 2 (sec a))
(- (+ (sec t) (tan t)) (/ 1 (+ (sec t) (tan t))))	(* 2 (tan t))
(+ (+ (sec t) (tan t)) (/ 1 (+ (sec t) (tan t))))	(* 2 (sec t))
(+ (+ (csc u) (cot u)) (/ 1 (+ (csc u) (cot u))))	(* 2 (csc u))
(- (+ (csc u) (cot u)) (/ 1 (+ (csc u) (cot u))))	(* 2 (cot u))
(- (/ 1 (- (sec x) (tan x))) (/ 1 (+ (sec x) (tan x))))	(* 2 (tan x))
(- (/ 1 (- (csc x) (cot x))) (/ 1 (+ (csc x) (cot x))))	(* 2 (cot x))
(- (- (pow (sec y) 2) 1) (* (pow (sin y) 2) (pow (sec y) 2)))	0
(- (- (pow (csc y) 2) 1) (* (pow (cos y) 2) (pow (csc y) 2)))	0
(- (pow (tan t) 2) (pow (* (tan t) (sin t)) 2))	(pow (sin t) 2)
(- (pow (cot t) 2) (pow (* (cot t) (cos t)) 2))	(pow (cos t) 2)
(+ (pow (sin a) 4) (* (pow (sin a) 2) (pow (cos a) 2)))	(pow (sin a) 2)
(+ (pow (cos a) 4) (* (pow (sin a) 2) (pow (cos a) 2)))	(pow (cos a) 2)
(pow (- (pow (sin u) 2) (pow (cos u) 2)) 2)	(pow (cos (* 2 u)) 2)
(* 4 (* (pow (sin u) 2) (pow (cos u) 2)))	(pow (sin (* 2 u)) 2)
(+ (pow (+ 1 (cot x)) 2) (pow (- 1 (cot x)) 2))	(* 2 (pow (csc x) 2))
(+ (+ (pow (sin b) 2) (pow (csc b) 2)) 2)	(pow (+ (sin b) (csc b)) 2)
(+ (+ (pow (cos b) 2) (pow (sec b) 2)) 2)	(pow (+ (cos b) (sec b)) 2)
(- (pow (+ (tan y) (cot y)) 2) (pow (- (tan y) (cot y)) 2))	4
(+ (pow (+ (sec t) (tan t)) 2) (pow (- (sec t) (tan t)) 2))	(+ 2 (* 4 (pow (tan t) 2)))
(+ (pow (+ (csc t) (cot t)) 2) (pow (- (csc t) (cot t)) 2))	(+ 2 (* 4 (pow (cot t) 2)))
(+ (+ (pow (sin x) 6) (pow (cos x) 6)) (* 3 (* (pow (sin x) 2) (pow (cos x) 2))))	1
(* (* (- 1 (sin a)) (+ 1 (sin a))) (+ 1 (pow (tan a) 2)))	1
(* (* (- 1 (cos a)) (+ 1 (cos a))) (+ 1 (pow (cot a) 2)))	1
(* (pow (tan u) 2) (- (pow (csc u) 2) 1))	1
(+ (* (pow (sin x) 4) (pow (csc x) 2)) (* (pow (cos x) 4) (pow (sec x) 2)))	1
(- (+ (pow (sec t) 4) (pow (tan t) 4)) (* 2 (* (pow (sec t) 2) (pow (tan t) 2))))	1
(- (+ (pow (csc t) 4) (pow (cot t) 4)) (* 2 (* (pow (csc t) 2) (pow (cot t) 2))))	1
(pow (- (pow (sec x) 2) (pow (tan x) 2)) 5)	1
(pow (- (pow (csc x) 2) (pow (cot x) 2)) 7)	1
(pow (+ (pow (sin y) 2) (pow (cos y) 2)) 3)	1
(+ (pow (+ 1 (sin t)) 2) (pow (- 1 (sin t)) 2))	(+ 2 (* 2 (pow (sin t) 2)))
(+ (pow (+ 1 (cos t)) 2) (pow (- 1 (cos t)) 2))	(+ 2 (* 2 (pow (cos t) 2)))
(* (+ (sin u) (cos u)) (- (sin u) (cos u)))	(* -1 (cos (* 2 u)))
(/ (+ (+ 10 (* 15 (cos (* 2 x)))) (+ (* 6 (cos (* 4 x))) (cos (* 6 x)))) 32)	(pow (cos x) 6)
(/ (- (- 10 (* 15 (cos (* 2 x)))) (- (cos (* 6 x)) (* 6 (cos (* 4 x))))) 32)	(pow (sin x) 6)
(- (+ (- (pow (sec a) 6) (* 3 (pow (sec a) 4))) (* 3 (pow (sec a) 2))) 1)	(pow (tan a) 6)
(- (+ (- (pow (csc a) 6) (* 3 (pow (csc a) 4))) (* 3 (pow (csc a) 2))) 1)	(pow (cot a) 6)
(+ (- (* 8 (pow (sin x) 4)) (* 8 (pow (sin x) 2))) 1)	(cos (* 4 x))
(+ (- (* 16 (pow (sin x) 5)) (* 20 (pow (sin x) 3))) (* 5 (sin x)))	(sin (* 5 x))
(+ (- (* 16 (pow (cos x) 5)) (* 20 (pow (cos x) 3))) (* 5 (cos x)))	(cos (* 5 x))
(* 2 (* (sin (* 3 x)) (cos (* 3 x))))	(sin (* 6 x))
(- (* 2 (pow (cos (* 3 x)) 2)) 1)	(cos (* 6 x))
(- (pow (cos (* 3 x)) 2) (pow (sin (* 3 x)) 2))	(cos (* 6 x))
(* 2 (* (sin (* 4 x)) (cos (* 4 x))))	(sin (* 8 x))
(- (* 2 (pow (cos (* 4 x)) 2)) 1)	(cos (* 8 x))
(- 1 (* 2 (pow (sin (* 4 x)) 2)))	(cos (* 8 x))
(- 1 (* 2 (pow (sin (* 2 x)) 2)))	(cos (* 4 x))
(- (* 8 (* (pow (cos x) 3) (sin x))) (* 4 (* (cos x) (sin x))))	(sin (* 4 x))
(* 4 (- (* (pow (cos x) 3) (sin x)) (* (cos x) (pow (sin x) 3))))	(sin (* 4 x))
(/ (sin (* 4 x)) (* 4 (sin x)))	(* (cos x) (cos (* 2 x)))
(/ (sin (* 4 x)) (* 4 (* (sin x) (cos x))))	(cos (* 2 x))
(/ (sin (* 4 x)) (* 2 (sin (* 2 x))))	(cos (* 2 x))
(/ (sin (* 8 x)) (* 2 (sin (* 4 x))))	(cos (* 4 x))
(/ (sin (* 6 x)) (* 2 (sin (* 3 x))))	(cos (* 3 x))
(/ (sin (* 16 x)) (* 2 (sin (* 8 x))))	(cos (* 8 x))
(/ (sin (* 4 x)) (* 4 (* (* (sin x) (cos x)) (cos (* 2 x)))))	1
(* (* (sin x) (cos x)) (* (cos (* 2 x)) (cos (* 4 x))))	(/ (sin (* 8 x)) 8)
(* (sin (* 2 x)) (* (cos (* 2 x)) (cos (* 4 x))))	(/ (sin (* 8 x)) 4)
(* (sin (* 2 x)) (cos (* 2 x)))	(/ (sin (* 4 x)) 2)
(* (sin (* 3 x)) (cos (* 3 x)))	(/ (sin (* 6 x)) 2)
(* (* (sin (/ x 2)) (cos (/ x 2))) (cos x))	(/ (sin (* 2 x)) 4)
(/ (sin (* 8 x)) (* 8 (* (* (sin x) (cos x)) (* (cos (* 2 x)) (cos (* 4 x))))))	1
(/ (sin (* 6 x)) (* 2 (* (sin (* 3 x)) (cos (* 3 x)))))	1
(+ (* (sin (* 3 x)) (cos x)) (* (cos (* 3 x)) (sin x)))	(sin (* 4 x))
(- (* (cos (* 3 x)) (cos x)) (* (sin (* 3 x)) (sin x)))	(cos (* 4 x))
(- (* (cos (* 3 x)) (cos (* 2 x))) (* (sin (* 3 x)) (sin (* 2 x))))	(cos (* 5 x))
(+ (* (sin (* 4 x)) (cos (* 2 x))) (* (cos (* 4 x)) (sin (* 2 x))))	(sin (* 6 x))
(- (* (cos (* 4 x)) (cos (* 2 x))) (* (sin (* 4 x)) (sin (* 2 x))))	(cos (* 6 x))
(+ (* (sin (* 4 x)) (cos (* 3 x))) (* (cos (* 4 x)) (sin (* 3 x))))	(sin (* 7 x))
(- (* (cos (* 4 x)) (cos (* 3 x))) (* (sin (* 4 x)) (sin (* 3 x))))	(cos (* 7 x))
(- (* (sin (* 5 x)) (cos (* 4 x))) (* (cos (* 5 x)) (sin (* 4 x))))	(sin x)
(+ (* (cos (* 6 x)) (cos (* 5 x))) (* (sin (* 6 x)) (sin (* 5 x))))	(cos x)
(+ (* (cos (* 5 x)) (cos x)) (* (sin (* 5 x)) (sin x)))	(cos (* 4 x))
(+ (* (cos (* 5 x)) (cos (* 2 x))) (* (sin (* 5 x)) (sin (* 2 x))))	(cos (* 3 x))
(- (* (sin (* 5 x)) (cos (* 2 x))) (* (cos (* 5 x)) (sin (* 2 x))))	(sin (* 3 x))
(- (* (sin (* 5 x)) (cos (* 3 x))) (* (cos (* 5 x)) (sin (* 3 x))))	(sin (* 2 x))
(- (* (sin (* 6 x)) (cos x)) (* (cos (* 6 x)) (sin x)))	(sin (* 5 x))
(- (* (sin (* 4 x)) (cos x)) (* (cos (* 4 x)) (sin x)))	(sin (* 3 x))
(- (* (sin (* 4 x)) (cos (* 2 x))) (* (cos (* 4 x)) (sin (* 2 x))))	(sin (* 2 x))
(+ (* (cos (* 4 x)) (cos x)) (* (sin (* 4 x)) (sin x)))	(cos (* 3 x))
(+ (* (cos (* 4 x)) (cos (* 2 x))) (* (sin (* 4 x)) (sin (* 2 x))))	(cos (* 2 x))
(/ (+ (tan (* 3 x)) (tan x)) (- 1 (* (tan (* 3 x)) (tan x))))	(tan (* 4 x))
(/ (- (tan (* 5 x)) (tan (* 3 x))) (+ 1 (* (tan (* 5 x)) (tan (* 3 x)))))	(tan (* 2 x))
(/ (+ (tan (* 4 x)) (tan (* 2 x))) (- 1 (* (tan (* 4 x)) (tan (* 2 x)))))	(tan (* 6 x))
(/ (* 2 (tan (* 3 x))) (- 1 (pow (tan (* 3 x)) 2)))	(tan (* 6 x))
(/ (+ (sin (* 2 x)) (+ (sin (* 4 x)) (sin (* 6 x)))) (+ (cos (* 2 x)) (+ (cos (* 4 x)) (cos (* 6 x)))))	(tan (* 4 x))
(/ (+ (sin x) (+ (sin (* 3 x)) (sin (* 5 x)))) (+ (cos x) (+ (cos (* 3 x)) (cos (* 5 x)))))	(tan (* 3 x))
(/ (+ (sin (* 2 x)) (sin (* 6 x))) (+ (cos (* 2 x)) (cos (* 6 x))))	(tan (* 4 x))
(/ (+ (sin (* 7 x)) (sin x)) (+ (cos (* 7 x)) (cos x)))	(tan (* 4 x))
(/ (- (sin (* 5 x)) (sin x)) (+ (cos (* 5 x)) (cos x)))	(tan (* 2 x))
(/ (- (sin (* 7 x)) (sin x)) (+ (cos (* 7 x)) (cos x)))	(tan (* 3 x))
(/ (- (cos x) (cos (* 7 x))) (+ (sin (* 7 x)) (sin x)))	(tan (* 3 x))
(/ (+ (sin (* 9 x)) (sin (* 3 x))) (+ (cos (* 9 x)) (cos (* 3 x))))	(tan (* 6 x))
(/ (+ (cos (* 2 x)) (cos (* 4 x))) (+ (sin (* 2 x)) (sin (* 4 x))))	(cot (* 3 x))
(/ (+ (sin (* 2 x)) (sin (* 4 x))) (- (cos (* 2 x)) (cos (* 4 x))))	(cot x)
(/ (- (sin (* 4 x)) (sin (* 2 x))) (- (cos (* 2 x)) (cos (* 4 x))))	(cot (* 3 x))
(/ (+ (sin x) (sin (* 2 x))) (- (cos x) (cos (* 2 x))))	(cot (/ x 2))
(/ (+ (sin x) (sin (* 2 x))) (+ (cos x) (cos (* 2 x))))	(tan (/ (* 3 x) 2))
(/ (+ (cos x) (cos (* 2 x))) (+ (sin x) (sin (* 2 x))))	(cot (/ (* 3 x) 2))
(/ (- (sin x) (sin (* 2 x))) (+ (cos x) (cos (* 2 x))))	(* -1 (tan (/ x 2)))
(/ (+ (cos x) (cos (* 3 x))) (* 2 (cos x)))	(cos (* 2 x))
(/ (+ (cos (* 4 x)) (cos (* 2 x))) (* 2 (cos (* 3 x))))	(cos x)
(/ (+ (sin (* 5 x)) (sin (* 3 x))) (* 2 (cos x)))	(sin (* 4 x))
(/ (- (cos (* 2 x)) (cos (* 6 x))) (* 2 (sin (* 4 x))))	(sin (* 2 x))
(/ (- (sin (* 6 x)) (sin (* 2 x))) (* 2 (cos (* 4 x))))	(sin (* 2 x))
(/ (+ (cos (* 6 x)) (cos (* 2 x))) (* 2 (cos (* 4 x))))	(cos (* 2 x))
(/ (+ (cos (* 3 x)) (cos (* 5 x))) (* 2 (cos (* 4 x))))	(cos x)
(/ (- (sin (* 4 x)) (sin (* 2 x))) (* 2 (cos (* 3 x))))	(sin x)
(/ (+ (sin (* 8 x)) (sin (* 4 x))) (* 2 (sin (* 6 x))))	(cos (* 2 x))
(/ (- (cos (* 4 x)) (cos (* 8 x))) (* 2 (sin (* 6 x))))	(sin (* 2 x))
(/ (+ (sin (* 5 x)) (sin x)) (* 2 (sin (* 3 x))))	(cos (* 2 x))
(/ (- (cos x) (cos (* 5 x))) (* 2 (sin (* 3 x))))	(sin (* 2 x))
(/ (tan x) (+ (sec x) 1))	(tan (/ x 2))
(/ (- (sec x) 1) (tan x))	(tan (/ x 2))
(/ (tan x) (- (sec x) 1))	(cot (/ x 2))
(/ (+ (sec x) 1) (tan x))	(cot (/ x 2))
(/ (- (cot (/ x 2)) (tan (/ x 2))) (+ (cot (/ x 2)) (tan (/ x 2))))	(cos x)
(* (- 1 (cos x)) (cot (/ x 2)))	(sin x)
(- (cot (/ x 2)) (csc x))	(cot x)
(/ (- (sec x) 1) (* 2 (sec x)))	(pow (sin (/ x 2)) 2)
(/ (+ (sec x) 1) (* 2 (sec x)))	(pow (cos (/ x 2)) 2)
(/ (- (csc x) (cot x)) (+ (csc x) (cot x)))	(pow (tan (/ x 2)) 2)
(/ (+ 1 (tan (/ x 2))) (- 1 (tan (/ x 2))))	(+ (sec x) (tan x))
(/ (- 1 (tan (/ x 2))) (+ 1 (tan (/ x 2))))	(- (sec x) (tan x))
(tan (+ (/ pi 4) (/ x 2)))	(+ (sec x) (tan x))
(tan (- (/ pi 4) (/ x 2)))	(- (sec x) (tan x))
(/ (+ (- 1 (cos x)) (sin x)) (+ (+ 1 (cos x)) (sin x)))	(tan (/ x 2))
(/ (- 1 (cos (* 6 x))) (sin (* 6 x)))	(tan (* 3 x))
(/ (sin (* 6 x)) (+ 1 (cos (* 6 x))))	(tan (* 3 x))
(/ (- 1 (cos (* 8 x))) (+ 1 (cos (* 8 x))))	(pow (tan (* 4 x)) 2)
(/ (- 1 (cos (* 4 x))) (+ 1 (cos (* 4 x))))	(pow (tan (* 2 x)) 2)
(/ (+ 1 (cos (* 4 x))) 2)	(pow (cos (* 2 x)) 2)
(/ (+ 1 (cos (* 6 x))) 2)	(pow (cos (* 3 x)) 2)
(/ (- 1 (cos (* 6 x))) 2)	(pow (sin (* 3 x)) 2)
(/ (- 1 (cos (* 8 x))) 2)	(pow (sin (* 4 x)) 2)
(/ (sin (* 4 x)) (sin (* 2 x)))	(* 2 (cos (* 2 x)))
(/ (sin (* 4 x)) (cos (* 2 x)))	(* 2 (sin (* 2 x)))
(/ (sin (* 6 x)) (sin (* 3 x)))	(* 2 (cos (* 3 x)))
(/ (cos (* 4 x)) (+ (cos (* 2 x)) (sin (* 2 x))))	(- (cos (* 2 x)) (sin (* 2 x)))
(+ (cos (* 4 x)) (* 2 (pow (sin (* 2 x)) 2)))	1
(- (pow (cos (* 2 x)) 4) (pow (sin (* 2 x)) 4))	(cos (* 4 x))
(- (/ (sin (* 5 x)) (sin x)) (/ (cos (* 5 x)) (cos x)))	(* 4 (cos (* 2 x)))
(+ (/ (sin (* 6 x)) (sin (* 2 x))) (/ (cos (* 6 x)) (cos (* 2 x))))	(* 4 (cos (* 4 x)))
(/ (pow (sec x) 2) (- 2 (pow (sec x) 2)))	(sec (* 2 x))
(/ (pow (csc x) 2) (- (pow (csc x) 2) 2))	(sec (* 2 x))
(/ (* (csc x) (sec x)) 2)	(csc (* 2 x))
(- (cot (* 2 x)) (cot (* 4 x)))	(csc (* 4 x))
(+ (csc (* 2 x)) (csc (* 4 x)))	(- (cot x) (cot (* 4 x)))
(+ (csc (* 2 x)) (+ (csc (* 4 x)) (csc (* 8 x))))	(- (cot x) (cot (* 8 x)))
(+ (tan x) (+ (* 2 (tan (* 2 x))) (* 4 (tan (* 4 x)))))	(- (cot x) (* 8 (cot (* 8 x))))
(* (pow (sin x) 3) (pow (cos x) 3))	(/ (pow (sin (* 2 x)) 3) 8)
(/ (+ (- (* 10 (sin x)) (* 5 (sin (* 3 x)))) (sin (* 5 x))) 16)	(pow (sin x) 5)
(/ (+ (+ (* 10 (cos x)) (* 5 (cos (* 3 x)))) (cos (* 5 x))) 16)	(pow (cos x) 5)
(/ (- (* 3 (sin (* 2 x))) (sin (* 6 x))) 4)	(pow (sin (* 2 x)) 3)
(/ (+ (cos (* 6 x)) (* 3 (cos (* 2 x)))) 4)	(pow (cos (* 2 x)) 3)
(/ (- (pow (cot x) 3) (* 3 (cot x))) (- (* 3 (pow (cot x) 2)) 1))	(cot (* 3 x))
(/ (sin (* 5 x)) (+ (- (* 16 (pow (cos x) 4)) (* 12 (pow (cos x) 2))) 1))	(sin x)
(/ (cos (* 5 x)) (+ (- (* 16 (pow (sin x) 4)) (* 12 (pow (sin x) 2))) 1))	(cos x)
(/ (sin (* 5 x)) (+ (* 2 (cos (* 4 x))) (+ (* 2 (cos (* 2 x))) 1)))	(sin x)
(+ (cos x) (+ (cos (* 3 x)) (cos (* 5 x))))	(/ (sin (* 6 x)) (* 2 (sin x)))
(+ (sin x) (+ (sin (* 3 x)) (sin (* 5 x))))	(/ (pow (sin (* 3 x)) 2) (sin x))
(/ (- (* (sin (* 3 x)) (cos x)) (* (cos (* 3 x)) (sin x))) (sin (* 2 x)))	1
(/ (+ 1 (+ (cos (* 2 x)) (sin (* 2 x)))) (+ 1 (- (sin (* 2 x)) (cos (* 2 x)))))	(cot x)
(/ (+ (sin (* 2 x)) (sin (* 2 y))) (+ (cos (* 2 x)) (cos (* 2 y))))	(tan (+ x y))
(/ (- (sin (* 2 x)) (sin (* 2 y))) (+ (cos (* 2 x)) (cos (* 2 y))))	(tan (- x y))
(* (+ (sin a) (cos a)) (+ (sin b) (cos b)))	(+ (sin (+ a b)) (cos (- a b)))
(* (- (sin a) (cos a)) (+ (sin b) (cos b)))	(- (sin (- a b)) (cos (+ a b)))
(* (- (cos a) (sin a)) (- (cos b) (sin b)))	(- (cos (- a b)) (sin (+ a b)))
(+ (pow (+ (cos a) (cos b)) 2) (pow (+ (sin a) (sin b)) 2))	(+ 2 (* 2 (cos (- a b))))
(+ (pow (- (cos a) (cos b)) 2) (pow (- (sin a) (sin b)) 2))	(- 2 (* 2 (cos (- a b))))
(- (+ (pow (cos a) 2) (pow (cos b) 2)) 1)	(* (cos (+ a b)) (cos (- a b)))
(- 1 (+ (pow (sin a) 2) (pow (sin b) 2)))	(* (cos (+ a b)) (cos (- a b)))
(+ (* (sin (+ a b)) (sin (- a b))) (pow (sin b) 2))	(pow (sin a) 2)
(+ (* (sin (+ a b)) (sin (- a b))) (pow (cos a) 2))	(pow (cos b) 2)
(+ (* (cos (+ a b)) (cos (- a b))) (pow (sin b) 2))	(pow (cos a) 2)
(- (pow (cos b) 2) (* (cos (+ a b)) (cos (- a b))))	(pow (sin a) 2)
(- (* (pow (cos a) 2) (pow (cos b) 2)) (* (pow (sin a) 2) (pow (sin b) 2)))	(* (cos (+ a b)) (cos (- a b)))
(- (pow (cos (+ a b)) 2) (pow (sin (- a b)) 2))	(* (cos (* 2 a)) (cos (* 2 b)))
